                  QSO_name     ion       Glon       Glat      v_LSR     logN   hvcflag_1   hvcflag_2   hvcflag_3   hvcflag_4  
            RXJ0439.6-5311    CII*    261.216   -40.9268     18.283   14.201           0           0           0           0  
            RXJ0439.6-5311     CIV    261.216   -40.9268    -68.657   12.905           0           0           0           0  
            RXJ0439.6-5311     CIV    261.216   -40.9268    -44.673   13.712           0           0           0           0  
            RXJ0439.6-5311     CIV    261.216   -40.9268     15.285   14.238           0           0           0           0  
            RXJ0439.6-5311    FeII    261.216   -40.9268     -2.702   14.625           0           0           0           0  
            RXJ0439.6-5311      NV    261.216   -40.9268     -8.698   13.647           0           0           0           0  
            RXJ0439.6-5311    NiII    261.216   -40.9268     -2.702   13.696           0           0           0           0  
            RXJ0439.6-5311     SII    261.216   -40.9268     27.277   15.016           0           0           0           0  
            RXJ0439.6-5311    SiII    261.216   -40.9268    -74.653   11.516           0           0           0           0  
            RXJ0439.6-5311    SiII    261.216   -40.9268    -53.667    12.46           0           0           0           0  
            RXJ0439.6-5311    SiII    261.216   -40.9268    111.219   13.271           1           1           0           0  
            RXJ0439.6-5311    SiII    261.216   -40.9268    -17.692    13.42           0           0           0           0  
            RXJ0439.6-5311    SiII    261.216   -40.9268     24.279   16.191           0           0           0           0  
            RXJ0439.6-5311    SiIV    261.216   -40.9268     -2.702   13.501           0           0           0           0  
            RXJ1230.8+0115    CII*   291.2603    63.6598    -15.733   14.026           0           0           0           0  
            RXJ1230.8+0115    CII*   291.2603    63.6598     38.229   15.011           1           0           0           0  
            RXJ1230.8+0115     CIV   291.2603    63.6598    -69.696   12.611           0           0           0           0  
            RXJ1230.8+0115     CIV   291.2603    63.6598    -96.677    12.73           0           0           0           0  
            RXJ1230.8+0115     CIV   291.2603    63.6598    122.171   13.118           1           1           1           1  
            RXJ1230.8+0115     CIV   291.2603    63.6598       8.25   14.222           0           0           0           0  
            RXJ1230.8+0115    FeII   291.2603    63.6598     29.236   13.713           0           0           0           0  
            RXJ1230.8+0115    FeII   291.2603    63.6598    -33.721   14.526           0           0           0           0  
            RXJ1230.8+0115      NV   291.2603    63.6598     -9.737   13.764           0           0           0           0  
            RXJ1230.8+0115    NiII   291.2603    63.6598     11.248   14.581           0           0           0           0  
            RXJ1230.8+0115     SII   291.2603    63.6598     38.229   14.457           1           0           0           0  
            RXJ1230.8+0115     SII   291.2603    63.6598    -21.729   15.231           0           0           0           0  
            RXJ1230.8+0115    SiII   291.2603    63.6598    119.173   12.479           1           1           1           1  
            RXJ1230.8+0115    SiII   291.2603    63.6598      2.254   15.017           0           0           0           0  
            RXJ1230.8+0115    SiIV   291.2603    63.6598     -78.69   11.699           0           0           0           0  
            RXJ1230.8+0115    SiIV   291.2603    63.6598     59.215   11.723           1           0           0           0  
            RXJ1230.8+0115    SiIV   291.2603    63.6598    -99.675   12.035           0           0           0           0  
            RXJ1230.8+0115    SiIV   291.2603    63.6598     -0.744   13.553           0           0           0           0  
            RXJ2154.1-4414    CII*   355.1792   -50.8646      2.642   13.898           0           0           0           0  
            RXJ2154.1-4414     CIV   355.1792   -50.8646     -66.31   12.794           1           0           0           1  
            RXJ2154.1-4414     CIV   355.1792   -50.8646    -33.333   13.559           0           0           0           0  
            RXJ2154.1-4414     CIV   355.1792   -50.8646     38.617   14.088           0           0           0           0  
            RXJ2154.1-4414      NV   355.1792   -50.8646     29.623   13.485           0           0           0           0  
            RXJ2154.1-4414    NiII   355.1792   -50.8646     -0.356   13.494           0           0           0           0  
            RXJ2154.1-4414     SII   355.1792   -50.8646       5.64   15.154           0           0           0           0  
            RXJ2154.1-4414    SiII   355.1792   -50.8646    -45.325   12.886           0           0           0           0  
            RXJ2154.1-4414    SiII   355.1792   -50.8646     53.607    14.01           0           0           0           0  
            RXJ2154.1-4414    SiII   355.1792   -50.8646      2.642   14.824           0           0           0           0  
            RXJ2154.1-4414    SiIV   355.1792   -50.8646    -27.337   12.733           0           0           0           0  
            RXJ2154.1-4414    SiIV   355.1792   -50.8646    -60.314   12.753           0           0           0           0  
            RXJ2154.1-4414    SiIV   355.1792   -50.8646       5.64   13.008           0           0           0           0  
            RXJ2154.1-4414    SiIV   355.1792   -50.8646     62.601   13.369           0           0           0           0  
           RXS-J00057-5007    CII*   320.7101   -65.4054      1.228   13.786           0           0           0           0  
           RXS-J00057-5007     CIV   320.7101   -65.4054    106.156    13.68           1           1           1           1  
           RXS-J00057-5007     CIV   320.7101   -65.4054    -13.761   14.161           0           0           0           0  
           RXS-J00057-5007    FeII   320.7101   -65.4054     91.166   13.551           1           1           1           1  
           RXS-J00057-5007    FeII   320.7101   -65.4054      -1.77   14.394           0           0           0           0  
           RXS-J00057-5007      NV   320.7101   -65.4054      13.22   13.458           0           0           0           0  
           RXS-J00057-5007    NiII   320.7101   -65.4054    -10.763    13.56           0           0           0           0  
           RXS-J00057-5007     SII   320.7101   -65.4054     -4.768   15.029           0           0           0           0  
           RXS-J00057-5007    SiII   320.7101   -65.4054    109.153   13.486           1           1           1           1  
           RXS-J00057-5007    SiII   320.7101   -65.4054    -16.759   14.471           0           0           0           0  
           RXS-J00057-5007    SiIV   320.7101   -65.4054      28.21   12.574           0           0           0           0  
           RXS-J00057-5007    SiIV   320.7101   -65.4054     58.189   12.728           1           0           0           1  
           RXS-J00057-5007    SiIV   320.7101   -65.4054    103.158   13.004           1           1           1           1  
           RXS-J00057-5007    SiIV   320.7101   -65.4054    -25.753   13.601           0           0           0           0  
           RXS-J21388-3828    CII*     4.5093   -48.4647     -7.199   14.032           0           0           0           0  
           RXS-J21388-3828     CIV     4.5093   -48.4647    -67.158   13.073           0           0           0           0  
           RXS-J21388-3828     CIV     4.5093   -48.4647    -19.191   13.451           0           0           0           0  
           RXS-J21388-3828     CIV     4.5093   -48.4647   -142.106   13.681           1           0           0           0  
           RXS-J21388-3828     CIV     4.5093   -48.4647     13.786   13.686           0           0           0           0  
           RXS-J21388-3828     CIV     4.5093   -48.4647    -10.197   13.813           0           0           0           0  
           RXS-J21388-3828     CIV     4.5093   -48.4647     49.761    14.42           0           0           0           0  
           RXS-J21388-3828    FeII     4.5093   -48.4647     -7.199      9.4           0           0           0           0  
           RXS-J21388-3828    FeII     4.5093   -48.4647      94.73   13.273           0           0           0           0  
           RXS-J21388-3828      NV     4.5093   -48.4647     19.782   13.697           0           0           0           0  
           RXS-J21388-3828    NiII     4.5093   -48.4647     -7.199   13.756           0           0           0           0  
           RXS-J21388-3828     SII     4.5093   -48.4647    -16.193   15.607           0           0           0           0  
           RXS-J21388-3828    SiII     4.5093   -48.4647     58.755   13.382           0           0           0           0  
           RXS-J21388-3828    SiII     4.5093   -48.4647    -28.185   14.328           0           0           0           0  
           RXS-J21388-3828    SiIV     4.5093   -48.4647    -10.197    13.29           0           0           0           0  
           RXS-J21388-3828    SiIV     4.5093   -48.4647   -145.104   13.302           1           0           0           0  
           RXS-J21388-3828    SiIV     4.5093   -48.4647     58.755   13.408           0           0           0           0  
           RXS-J23218-7026    CII*   313.2924   -44.8373      0.625   14.184           0           0           0           0  
           RXS-J23218-7026     CIV   313.2924   -44.8373     24.609    14.26           0           0           0           0  
           RXS-J23218-7026    FeII   313.2924   -44.8373     45.594     8.83           0           0           0           0  
           RXS-J23218-7026    FeII   313.2924   -44.8373     -2.373   14.388           0           0           0           0  
           RXS-J23218-7026    NiII   313.2924   -44.8373      3.623   13.531           0           0           0           0  
           RXS-J23218-7026     SII   313.2924   -44.8373      0.625   15.401           0           0           0           0  
           RXS-J23218-7026    SiII   313.2924   -44.8373     90.563   13.162           1           1           0           0  
           RXS-J23218-7026    SiII   313.2924   -44.8373     57.586   13.551           0           0           0           0  
           RXS-J23218-7026    SiII   313.2924   -44.8373     -5.371   14.998           0           0           0           0  
           RXS-J23218-7026    SiIV   313.2924   -44.8373     12.617   13.686           0           0           0           0  
            RXSJ00437+3725    CII*   121.2326   -25.4243    -11.293   14.397           0           0           0           0  
            RXSJ00437+3725     CIV   121.2326   -25.4243     30.678   13.292           0           0           0           0  
            RXSJ00437+3725     CIV   121.2326   -25.4243    -47.268   13.963           1           0           0           0  
            RXSJ00437+3725      NV   121.2326   -25.4243    -83.243   13.511           1           0           0           0  
            RXSJ00437+3725    NiII   121.2326   -25.4243    -23.285   14.079           0           0           0           0  
            RXSJ00437+3725     SII   121.2326   -25.4243    -17.289   15.629           0           0           0           0  
            RXSJ00437+3725    SiII   121.2326   -25.4243    -26.283   14.888           0           0           0           0  
            RXSJ00437+3725    SiIV   121.2326   -25.4243    -23.285   13.546           0           0           0           0  
            RXSJ00508+3536    CII*   122.7965   -27.2596   -116.961   13.189           1           0           0           0  
            RXSJ00508+3536    CII*   122.7965   -27.2596    -15.032    14.37           0           0           0           0  
            RXSJ00508+3536     CIV   122.7965   -27.2596     20.943   13.135           0           0           0           0  
            RXSJ00508+3536     CIV   122.7965   -27.2596    -21.028   13.476           0           0           0           0  
            RXSJ00508+3536     CIV   122.7965   -27.2596    -60.001   13.851           1           0           0           0  
            RXSJ00508+3536    FeII   122.7965   -27.2596    -24.025     9.78           0           0           0           0  
            RXSJ00508+3536    FeII   122.7965   -27.2596    104.885   14.349           0           0           0           0  
            RXSJ00508+3536    NiII   122.7965   -27.2596    -30.021   14.118           0           0           0           0  
            RXSJ00508+3536     SII   122.7965   -27.2596    -15.032   15.573           0           0           0           0  
            RXSJ00508+3536    SiII   122.7965   -27.2596    131.867   12.818           0           0           0           0  
            RXSJ00508+3536    SiII   122.7965   -27.2596   -137.947   13.277           1           0           0           0  
            RXSJ00508+3536    SiII   122.7965   -27.2596    -21.028   16.326           0           0           0           0  
            RXSJ00508+3536    SiIV   122.7965   -27.2596    -80.986   12.764           1           0           0           0  
            RXSJ00508+3536    SiIV   122.7965   -27.2596    -45.011   13.083           1           0           0           0  
            RXSJ00508+3536    SiIV   122.7965   -27.2596     -18.03   13.238           0           0           0           0  
            RXSJ01188+3836    CII*   128.7826   -23.9549    -94.043   13.219           1           0           0           0  
            RXSJ01188+3836    CII*   128.7826   -23.9549    -10.101   14.429           0           0           0           0  
            RXSJ01188+3836     CIV   128.7826   -23.9549    -61.066     13.2           1           0           0           0  
            RXSJ01188+3836     CIV   128.7826   -23.9549      4.889   13.431           0           0           0           0  
            RXSJ01188+3836     CIV   128.7826   -23.9549    -31.087   13.644           0           0           0           0  
            RXSJ01188+3836    FeII   128.7826   -23.9549    -22.093     9.99           0           0           0           0  
            RXSJ01188+3836    NiII   128.7826   -23.9549    -28.089   14.162           0           0           0           0  
            RXSJ01188+3836     SII   128.7826   -23.9549    -19.095   15.672           0           0           0           0  
            RXSJ01188+3836    SiII   128.7826   -23.9549   -133.016    12.51           1           0           0           0  
            RXSJ01188+3836    SiII   128.7826   -23.9549   -103.037   12.708           1           0           0           0  
            RXSJ01188+3836    SiII   128.7826   -23.9549    -28.089   15.455           0           0           0           0  
            RXSJ01188+3836    SiIV   128.7826   -23.9549     37.866   12.606           0           0           0           0  
            RXSJ01188+3836    SiIV   128.7826   -23.9549    -97.041   12.742           1           0           0           0  
            RXSJ01188+3836    SiIV   128.7826   -23.9549     -1.107   12.895           0           0           0           0  
            RXSJ01188+3836    SiIV   128.7826   -23.9549    -43.078   13.237           1           0           0           0  
           RXSJ0155.6+3115    CII*   138.7027   -29.6442     -7.744   14.305           0           0           0           0  
           RXSJ0155.6+3115     CIV   138.7027   -29.6442    -10.742   13.996           0           0           0           0  
           RXSJ0155.6+3115    FeII   138.7027   -29.6442    -25.732     9.62           0           0           0           0  
           RXSJ0155.6+3115      NV   138.7027   -29.6442    -40.721   13.523           0           0           0           0  
           RXSJ0155.6+3115    NiII   138.7027   -29.6442     -28.73   14.086           0           0           0           0  
           RXSJ0155.6+3115     SII   138.7027   -29.6442    -16.738   15.513           0           0           0           0  
           RXSJ0155.6+3115    SiII   138.7027   -29.6442    -91.686   13.436           1           0           0           0  
           RXSJ0155.6+3115    SiII   138.7027   -29.6442      4.248   14.835           0           0           0           0  
           RXSJ0155.6+3115    SiIV   138.7027   -29.6442    -88.688   12.489           1           0           0           0  
           RXSJ0155.6+3115    SiIV   138.7027   -29.6442     -28.73   13.327           0           0           0           0  
                S50716+714    CII*    143.981    28.0176    -58.703   13.625           1           0           0           0  
                S50716+714    CII*    143.981    28.0176     -1.742   14.061           0           0           0           0  
                S50716+714     CIV    143.981    28.0176    -61.701   13.591           1           0           0           0  
                S50716+714     CIV    143.981    28.0176   -112.665   13.695           1           0           0           0  
                S50716+714     CIV    143.981    28.0176     16.245   13.851           0           0           0           0  
                S50716+714    FeII    143.981    28.0176    -61.701   12.925           1           0           0           0  
                S50716+714    FeII    143.981    28.0176     40.229    13.84           0           0           0           0  
                S50716+714    FeII    143.981    28.0176     -7.738   14.353           0           0           0           0  
                S50716+714      NV    143.981    28.0176    -46.711   13.407           1           0           0           0  
                S50716+714    NiII    143.981    28.0176    -34.719   13.827           1           0           0           0  
                S50716+714     SII    143.981    28.0176    -64.699    14.82           1           0           0           0  
                S50716+714     SII    143.981    28.0176      1.256   15.491           0           0           0           0  
                S50716+714    SiII    143.981    28.0176   -115.663   13.344           1           0           0           0  
                S50716+714    SiII    143.981    28.0176    -25.726   15.539           0           0           0           0  
                S50716+714    SiIV    143.981    28.0176    -64.699   13.549           1           0           0           0  
  SDSS-J100535.24+013445.7    CII*   238.5271    42.7859     72.678   13.623           1           0           0           1  
  SDSS-J100535.24+013445.7    CII*   238.5271    42.7859      -2.27   14.146           0           0           0           0  
  SDSS-J100535.24+013445.7     CIV   238.5271    42.7859     -8.266   13.591           0           0           0           0  
  SDSS-J100535.24+013445.7    NiII   238.5271    42.7859     -17.26    13.73           0           0           0           0  
  SDSS-J100535.24+013445.7     SII   238.5271    42.7859      0.728   15.287           0           0           0           0  
  SDSS-J100535.24+013445.7    SiII   238.5271    42.7859     63.684   14.539           1           0           0           1  
  SDSS-J100535.24+013445.7    SiII   238.5271    42.7859    114.649   14.904           1           1           1           1  
  SDSS-J100535.24+013445.7    SiII   238.5271    42.7859     -5.268   15.383           0           0           0           0  
  SDSS-J100535.24+013445.7    SiIV   238.5271    42.7859    -29.252   13.094           0           0           0           0  
  SDSS-J100535.24+013445.7    SiIV   238.5271    42.7859     72.678   13.338           1           0           0           1  
  SDSS-J104741.75+151332.2    CII*   229.0848     58.908     30.153   13.307           1           0           0           0  
  SDSS-J104741.75+151332.2    CII*   229.0848     58.908     66.128   13.356           1           0           0           0  
  SDSS-J104741.75+151332.2    CII*   229.0848     58.908    -26.807   14.133           0           0           0           0  
  SDSS-J104741.75+151332.2     CIV   229.0848     58.908    -41.797    13.25           0           0           0           0  
  SDSS-J104741.75+151332.2     CIV   229.0848     58.908      93.11   13.608           1           1           0           0  
  SDSS-J104741.75+151332.2     CIV   229.0848     58.908     21.159   14.117           0           0           0           0  
  SDSS-J104741.75+151332.2    FeII   229.0848     58.908     36.149    9.523           1           0           0           0  
  SDSS-J104741.75+151332.2    FeII   229.0848     58.908    -53.789    9.748           1           0           0           1  
  SDSS-J104741.75+151332.2      NV   229.0848     58.908      9.168   13.739           0           0           0           0  
  SDSS-J104741.75+151332.2    NiII   229.0848     58.908    -29.805   13.997           0           0           0           0  
  SDSS-J104741.75+151332.2     SII   229.0848     58.908    111.097   13.974           1           1           0           0  
  SDSS-J104741.75+151332.2     SII   229.0848     58.908     66.128   14.361           1           0           0           0  
  SDSS-J104741.75+151332.2     SII   229.0848     58.908    -20.812   15.352           0           0           0           0  
  SDSS-J104741.75+151332.2     SII   229.0848     58.908     30.153   15.665           1           0           0           0  
  SDSS-J104741.75+151332.2    SiII   229.0848     58.908    -77.772   12.859           1           0           0           1  
  SDSS-J104741.75+151332.2    SiII   229.0848     58.908      63.13   14.639           1           0           0           0  
  SDSS-J104741.75+151332.2    SiII   229.0848     58.908    -29.805   14.708           0           0           0           0  
  SDSS-J135726.27+043541.4    CII*   340.7675    62.5141      0.019   13.798           0           0           0           0  
  SDSS-J135726.27+043541.4     CIV   340.7675    62.5141    -80.925    8.195           0           0           0           0  
  SDSS-J135726.27+043541.4     CIV   340.7675    62.5141     38.992   13.102           0           0           0           0  
  SDSS-J135726.27+043541.4     CIV   340.7675    62.5141    110.942   13.208           0           0           0           0  
  SDSS-J135726.27+043541.4     CIV   340.7675    62.5141     -8.975   14.051           0           0           0           0  
  SDSS-J135726.27+043541.4    FeII   340.7675    62.5141      3.017   10.596           0           0           0           0  
  SDSS-J135726.27+043541.4      NV   340.7675    62.5141      3.017   13.842           0           0           0           0  
  SDSS-J135726.27+043541.4     SII   340.7675    62.5141      3.017   15.106           0           0           0           0  
  SDSS-J135726.27+043541.4    SiII   340.7675    62.5141      6.015   14.489           0           0           0           0  
  SDSS-J135726.27+043541.4    SiIV   340.7675    62.5141    -92.917     13.0           0           0           0           0  
  SDSS-J135726.27+043541.4    SiIV   340.7675    62.5141     -5.977   13.489           0           0           0           0  
  SDSS-J141038.39+230447.1    CII*    24.5712    71.6404    -56.659   13.102           1           0           0           0  
  SDSS-J141038.39+230447.1    CII*    24.5712    71.6404     30.281   13.265           0           0           0           0  
  SDSS-J141038.39+230447.1    CII*    24.5712    71.6404   -101.628   13.777           1           0           0           0  
  SDSS-J141038.39+230447.1    CII*    24.5712    71.6404    -17.686   14.031           0           0           0           0  
  SDSS-J141038.39+230447.1     CIV    24.5712    71.6404    -35.673   14.273           0           0           0           0  
  SDSS-J141038.39+230447.1      NV    24.5712    71.6404    -38.671   13.774           0           0           0           0  
  SDSS-J141038.39+230447.1    NiII    24.5712    71.6404     -5.694    13.93           0           0           0           0  
  SDSS-J141038.39+230447.1     SII    24.5712    71.6404     -5.694   15.462           0           0           0           0  
  SDSS-J141038.39+230447.1    SiII    24.5712    71.6404     48.268   13.065           0           0           0           0  
  SDSS-J141038.39+230447.1    SiII    24.5712    71.6404   -104.626   13.203           1           0           0           0  
  SDSS-J141038.39+230447.1    SiII    24.5712    71.6404    -35.673   15.113           0           0           0           0  
  SDSS-J141038.39+230447.1    SiIV    24.5712    71.6404   -104.626   12.529           1           0           0           0  
  SDSS-J141038.39+230447.1    SiIV    24.5712    71.6404      9.295   12.617           0           0           0           0  
  SDSS-J141038.39+230447.1    SiIV    24.5712    71.6404    -80.642   12.809           1           0           0           0  
  SDSS-J141038.39+230447.1    SiIV    24.5712    71.6404   -143.599   12.921           1           0           0           0  
  SDSS-J141038.39+230447.1    SiIV    24.5712    71.6404    -62.655   13.289           1           0           0           0  
  SDSS-J141038.39+230447.1    SiIV    24.5712    71.6404    -23.682    13.52           0           0           0           0  
  SDSS-J141309.14+092011.2    CII*   354.0969     63.759    -55.192   13.133           0           0           0           0  
  SDSS-J141309.14+092011.2    CII*   354.0969     63.759      28.75   13.414           0           0           0           0  
  SDSS-J141309.14+092011.2    CII*   354.0969     63.759    -28.211   13.614           0           0           0           0  
  SDSS-J141309.14+092011.2    CII*   354.0969     63.759      1.768   16.412           0           0           0           0  
  SDSS-J141309.14+092011.2     CIV   354.0969     63.759    -91.167   13.122           1           0           0           0  
  SDSS-J141309.14+092011.2     CIV   354.0969     63.759     88.708   13.821           0           0           0           0  
  SDSS-J141309.14+092011.2     CIV   354.0969     63.759     -4.228   14.165           0           0           0           0  
  SDSS-J141309.14+092011.2    FeII   354.0969     63.759    -10.223   15.051           0           0           0           0  
  SDSS-J141309.14+092011.2      NV   354.0969     63.759    -40.203   13.794           0           0           0           0  
  SDSS-J141309.14+092011.2    NiII   354.0969     63.759      13.76   13.884           0           0           0           0  
  SDSS-J141309.14+092011.2     SII   354.0969     63.759     -4.228   15.146           0           0           0           0  
  SDSS-J141309.14+092011.2    SiII   354.0969     63.759    115.689   12.768           0           0           0           0  
  SDSS-J141309.14+092011.2    SiII   354.0969     63.759    -19.217   14.902           0           0           0           0  
  SDSS-J141309.14+092011.2    SiIV   354.0969     63.759      1.768   13.642           0           0           0           0  
   SDSSJ082024.21+233450.4    CII*   199.8037    29.4163    -24.126   14.513           0           0           0           0  
   SDSSJ082024.21+233450.4     CIV   199.8037    29.4163     77.803   13.288           1           0           0           0  
   SDSSJ082024.21+233450.4     CIV   199.8037    29.4163      2.855   14.124           0           0           0           0  
   SDSSJ082024.21+233450.4    FeII   199.8037    29.4163     -3.141   14.304           0           0           0           0  
   SDSSJ082024.21+233450.4      NV   199.8037    29.4163    -15.133   13.883           0           0           0           0  
   SDSSJ082024.21+233450.4    NiII   199.8037    29.4163     -6.139   14.186           0           0           0           0  
   SDSSJ082024.21+233450.4     SII   199.8037    29.4163      8.851   15.663           0           0           0           0  
   SDSSJ082024.21+233450.4    SiII   199.8037    29.4163     -9.137   14.843           0           0           0           0  
   SDSSJ082024.21+233450.4    SiIV   199.8037    29.4163      5.853   13.668           0           0           0           0  
   SDSSJ082633.51+074248.3    CII*   216.8903    24.6341     11.385   14.158           0           0           0           0  
   SDSSJ082633.51+074248.3     CIV   216.8903    24.6341     71.343   13.866           1           0           0           0  
   SDSSJ082633.51+074248.3     CIV   216.8903    24.6341    -21.593    13.98           0           0           0           0  
   SDSSJ082633.51+074248.3     CIV   216.8903    24.6341     20.378   14.067           0           0           0           0  
   SDSSJ082633.51+074248.3    FeII   216.8903    24.6341     26.374     9.56           0           0           0           0  
   SDSSJ082633.51+074248.3      NV   216.8903    24.6341     65.347   13.913           1           0           0           0  
   SDSSJ082633.51+074248.3    NiII   216.8903    24.6341      2.391   13.883           0           0           0           0  
   SDSSJ082633.51+074248.3     SII   216.8903    24.6341      32.37   15.354           0           0           0           0  
   SDSSJ082633.51+074248.3    SiII   216.8903    24.6341     65.347   13.749           1           0           0           0  
   SDSSJ082633.51+074248.3    SiII   216.8903    24.6341      8.387    14.63           0           0           0           0  
   SDSSJ082633.51+074248.3    SiIV   216.8903    24.6341      2.391   13.895           0           0           0           0  
   SDSSJ085259.22+031320.6     CIV   224.7534    28.3667    -69.191   12.885           0           0           0           0  
   SDSSJ085259.22+031320.6     CIV   224.7534    28.3667     -3.237   13.894           0           0           0           0  
   SDSSJ085259.22+031320.6    SiII   224.7534    28.3667     83.703   13.375           1           0           0           0  
   SDSSJ085259.22+031320.6    SiII   224.7534    28.3667   -120.156   13.894           1           0           0           0  
   SDSSJ085259.22+031320.6    SiII   224.7534    28.3667     -12.23   14.636           0           0           0           0  
   SDSSJ092554.43+453544.4    CII*   174.3152    45.5962    -72.511   12.996           1           0           0           0  
   SDSSJ092554.43+453544.4    CII*   174.3152    45.5962      -0.56   14.062           0           0           0           0  
   SDSSJ092554.43+453544.4     CIV   174.3152    45.5962    -90.498   13.244           1           0           0           0  
   SDSSJ092554.43+453544.4     CIV   174.3152    45.5962     -9.554   13.784           0           0           0           0  
   SDSSJ092554.43+453544.4      NV   174.3152    45.5962    -54.523   13.302           1           0           0           0  
   SDSSJ092554.43+453544.4    NiII   174.3152    45.5962     -9.554   13.745           0           0           0           0  
   SDSSJ092554.43+453544.4     SII   174.3152    45.5962    -21.546   14.223           0           0           0           0  
   SDSSJ092554.43+453544.4     SII   174.3152    45.5962    -45.529   14.682           1           0           0           0  
   SDSSJ092554.43+453544.4     SII   174.3152    45.5962      8.433   14.823           0           0           0           0  
   SDSSJ092554.43+453544.4     SII   174.3152    45.5962     -6.556   16.158           0           0           0           0  
   SDSSJ092554.43+453544.4    SiII   174.3152    45.5962    116.359   12.439           1           1           0           0  
   SDSSJ092554.43+453544.4    SiII   174.3152    45.5962   -105.488   13.329           1           0           0           0  
   SDSSJ092554.43+453544.4    SiII   174.3152    45.5962     77.386   13.983           1           0           0           0  
   SDSSJ092554.43+453544.4    SiII   174.3152    45.5962    -54.523   14.737           1           0           0           0  
   SDSSJ092554.43+453544.4    SiII   174.3152    45.5962     11.431   15.127           0           0           0           0  
   SDSSJ092554.43+453544.4    SiIV   174.3152    45.5962     -6.556   13.484           0           0           0           0  
   SDSSJ094733.21+100508.7    CII*   225.3726    43.5395     52.157   13.661           1           0           0           0  
   SDSSJ094733.21+100508.7    CII*   225.3726    43.5395     -4.803   14.082           0           0           0           0  
   SDSSJ094733.21+100508.7     CIV   225.3726    43.5395    -76.754   13.473           1           0           0           1  
   SDSSJ094733.21+100508.7     CIV   225.3726    43.5395     52.157   14.196           1           0           0           0  
   SDSSJ094733.21+100508.7    FeII   225.3726    43.5395     -4.803    9.505           0           0           0           0  
   SDSSJ094733.21+100508.7    FeII   225.3726    43.5395     43.163   13.929           1           0           0           0  
   SDSSJ094733.21+100508.7      NV   225.3726    43.5395     -52.77    13.26           0           0           0           0  
   SDSSJ094733.21+100508.7      NV   225.3726    43.5395     22.178   13.667           0           0           0           0  
   SDSSJ094733.21+100508.7    NiII   225.3726    43.5395     -4.803   14.155           0           0           0           0  
   SDSSJ094733.21+100508.7     SII   225.3726    43.5395      7.188   15.148           0           0           0           0  
   SDSSJ094733.21+100508.7    SiII   225.3726    43.5395    124.107   12.209           1           1           0           0  
   SDSSJ094733.21+100508.7    SiII   225.3726    43.5395     52.157   13.943           1           0           0           0  
   SDSSJ094733.21+100508.7    SiII   225.3726    43.5395    -25.789   14.686           0           0           0           0  
   SDSSJ094733.21+100508.7    SiIV   225.3726    43.5395     52.157   12.959           1           0           0           0  
   SDSSJ094733.21+100508.7    SiIV   225.3726    43.5395    -10.799   13.049           0           0           0           0  
   SDSSJ094733.21+100508.7    SiIV   225.3726    43.5395    -64.762   13.136           1           0           0           1  
   SDSSJ094733.21+100508.7    SiIV   225.3726    43.5395     28.174   13.933           0           0           0           0  
   SDSSJ094733.21+100508.7    SiIV   225.3726    43.5395   -103.735    14.04           1           0           0           1  
   SDSSJ095915.65+050355.1    CII*     233.37    43.4835     45.923   10.823           1           0           0           1  
   SDSSJ095915.65+050355.1    CII*     233.37    43.4835     24.938   13.316           0           0           0           0  
   SDSSJ095915.65+050355.1    CII*     233.37    43.4835    -11.038     14.0           0           0           0           0  
   SDSSJ095915.65+050355.1     CIV     233.37    43.4835     12.946   13.574           0           0           0           0  
   SDSSJ095915.65+050355.1     CIV     233.37    43.4835     81.898   13.613           1           0           0           1  
   SDSSJ095915.65+050355.1     CIV     233.37    43.4835    -32.023   13.813           0           0           0           0  
   SDSSJ095915.65+050355.1     CIV     233.37    43.4835     42.925   13.894           1           0           0           1  
   SDSSJ095915.65+050355.1    FeII     233.37    43.4835     72.904   12.001           1           0           0           0  
   SDSSJ095915.65+050355.1    FeII     233.37    43.4835    -11.038   12.144           0           0           0           0  
   SDSSJ095915.65+050355.1     SII     233.37    43.4835     84.896   14.278           1           0           0           1  
   SDSSJ095915.65+050355.1     SII     233.37    43.4835     54.917   14.472           1           0           0           1  
   SDSSJ095915.65+050355.1     SII     233.37    43.4835    -62.002   14.559           0           0           0           0  
   SDSSJ095915.65+050355.1     SII     233.37    43.4835     -2.044   16.185           0           0           0           0  
   SDSSJ095915.65+050355.1     SII     233.37    43.4835     27.935   17.362           0           0           0           0  
   SDSSJ095915.65+050355.1    SiII     233.37    43.4835    144.855   12.986           1           1           1           1  
   SDSSJ095915.65+050355.1    SiII     233.37    43.4835     75.902   14.423           1           0           0           0  
   SDSSJ095915.65+050355.1    SiII     233.37    43.4835    -20.031   15.126           0           0           0           0  
   SDSSJ095915.65+050355.1    SiIV     233.37    43.4835    -47.013   13.027           0           0           0           0  
   SDSSJ095915.65+050355.1    SiIV     233.37    43.4835     45.923   13.519           1           0           0           1  
   SDSSJ123235.82+060310.0    CII*   290.0851    68.4533      6.208   14.047           0           0           0           0  
   SDSSJ123235.82+060310.0     CIV   290.0851    68.4533     -68.74   12.926           0           0           0           0  
   SDSSJ123235.82+060310.0     CIV   290.0851    68.4533    -38.761   12.995           0           0           0           0  
   SDSSJ123235.82+060310.0     CIV   290.0851    68.4533     33.189   13.857           1           0           0           0  
